pt_0,pt_1,pt_2,pt_3,pt_4,pt_5,pt_6,pt_7,pt_8,pt_9,pt_10,pt_11,pt_12,pt_13,pt_14,pt_15,pt_16,pt_17,pt_18,pt_19,pt_20,pt_21,pt_22,pt_23,pt_24,pt_25,pt_26,pt_27,pt_28,pt_29,pt_30,pt_31,pt_32,pt_33,pt_34,pt_35,pt_36,pt_37,pt_38,pt_39,pt_40,pt_41,pt_42,pt_43,pt_44,pt_45,pt_46,pt_47,pt_48,pt_49,pt_50,pt_51,pt_52,pt_53,pt_54,pt_55,pt_56,pt_57,pt_58,pt_59,pt_60,pt_61,pt_62,label
0.0,0.0,0.0,-0.13818128493900725,-0.35498221943426767,-0.09062135673940484,-0.3356698389568414,-0.5964075373470116,-0.14404884990531647,-0.48799799275296757,-0.8115530848233388,-0.20380262663308654,-0.5587866506637897,-1.0,-0.24888456548206297,-0.5883549782073475,-0.3184040239625897,-0.05257281608081677,-0.7563684355489347,-0.2847321841780548,-0.21094597167435788,-0.5645078864587456,-0.27710621016875436,-0.2933888390566337,-0.4230155767264461,-0.285913944348745,-0.320054948377574,-0.5723502624005078,-0.0674429787176849,-0.061073152318767226,-0.7494441755231811,-0.015270804826620677,-0.24317077712325322,-0.4970933935574311,-0.06960890378353829,-0.2814542599435978,-0.3578163575587816,-0.11531941125835693,-0.261966200214859,-0.5243334068213901,0.15790089222792586,-0.09176747202631819,-0.6808320747082661,0.2062132380008012,-0.26135979836865714,-0.4524218159627694,0.10907018483884551,-0.2249811540648274,-0.3298906285074415,0.05194127829499149,-0.14967397114556483,-0.4517361001753884,0.37536783313409977,-0.13011543660440614,-0.5901550511069649,0.4218893839581122,-0.22928258756338515,-0.44350535423015375,0.3110003195627146,-0.19223657023157134,-0.34589383978172644,0.23110141612622184,-0.13288635928607695,YES
0.0,0.0,0.0,-0.136403192613437,-0.35027561877243835,-0.09961257222312932,-0.3343617135716232,-0.5905312409831994,-0.15801421960201137,-0.4882259058522868,-0.8054325500592658,-0.2211444028485321,-0.5579342315197688,-1.0,-0.26925563761862187,-0.585696174916128,-0.31393757332826633,-0.06708390193918617,-0.7545575371152874,-0.2777101172146368,-0.23483847857809492,-0.5594043658656983,-0.27227957787047175,-0.32147451200020133,-0.4175718403371567,-0.2807436830871715,-0.3493458382980425,-0.5681740997777155,-0.06097171828675009,-0.07324850938225028,-0.7490839684679658,-0.00809433470966782,-0.26370445536841053,-0.49687258400013673,-0.06507558780742577,-0.3025813302345723,-0.35732578913027524,-0.10950555510314466,-0.2817859365817966,-0.5200930760020147,0.1650776990582816,-0.10280676281479229,-0.6786153411530044,0.21433941474115561,-0.281288033254968,-0.4493975897558087,0.11297243007989577,-0.24504979468161056,-0.3256653707607842,0.05367382782849807,-0.16762890626725044,-0.4495877531364642,0.38252809220335166,-0.14059753106881798,-0.5883958615461796,0.4278634845089482,-0.24734389494189762,-0.4402429547056263,0.3162320003297573,-0.21257898272469214,-0.3402591409621875,0.23523637464045902,-0.1533107422713161,YES
0.0,0.0,0.0,-0.13390643586893528,-0.3527635701638465,-0.08914890302386091,-0.3367225452365612,-0.5921019935331878,-0.14060981242825268,-0.48979455255594756,-0.803975823418396,-0.19883924226651803,-0.5568835809884611,-1.0,-0.24385120827256207,-0.5864713636952845,-0.31209202169387923,-0.05258054996724981,-0.7538674817374854,-0.2701966200130873,-0.2094514424036258,-0.5652505334119469,-0.272348067473431,-0.2930364056221606,-0.42289800194147165,-0.28951881852811184,-0.32071512313662637,-0.5681370973037719,-0.06136764037581244,-0.06149820490963066,-0.7480942031091503,-0.010879522059677576,-0.24188821610532318,-0.49940069406656457,-0.07313010665825423,-0.2817389935035199,-0.3539323147830909,-0.11990322207264016,-0.26319985488902026,-0.519717662997487,0.165016844825972,-0.09241770106223642,-0.6785852236770242,0.21236658918948437,-0.26057563504516057,-0.4533557562281508,0.10764337058224942,-0.22968852650345964,-0.3255897046692363,0.04707943068802373,-0.15810354709426194,-0.4472805368220424,0.3813914778585646,-0.13085840748599756,-0.5880746415704018,0.42794415890662946,-0.23177395427334263,-0.4443980457367119,0.31229234343553597,-0.20010690328793967,-0.3430696873281313,0.2286537926426611,-0.14453393634494902,YES
0.0,0.0,0.0,-0.13742903693203012,-0.353286049218312,-0.08938994775776019,-0.34089565141271116,-0.5938028602960813,-0.1408628742897447,-0.49146977475183523,-0.8086539917528083,-0.19910823643211417,-0.5583276440231109,-1.0,-0.2432215339320591,-0.5900807171098399,-0.31209658881965124,-0.056639731237135435,-0.7554260048346164,-0.2740455655625867,-0.21709210898132209,-0.5600807332831825,-0.2760435798804426,-0.30080100923243347,-0.418693068570323,-0.29015037367497365,-0.3277738487316178,-0.5720698300242337,-0.0585753994158593,-0.06582442090404747,-0.7498855230590422,-0.01040956766431257,-0.2523404688527521,-0.49802831790564916,-0.07233952051295374,-0.2935497668670093,-0.3558151556754989,-0.11524557906732781,-0.2750989395904243,-0.5238545684942072,0.16811239502742492,-0.09672251171170579,-0.6835855330258647,0.21519279332024774,-0.26893760362380126,-0.4558622403192941,0.10989685248556984,-0.2365647629924829,-0.32965376310217653,0.05241598403367614,-0.16336081522105833,-0.45340182002668195,0.3846912438129383,-0.1350359979949928,-0.5943584146161732,0.4327851041896842,-0.23734161412757862,-0.4503891306242041,0.3166514064439854,-0.20440815237116575,-0.34897140573235824,0.2335774362461995,-0.14753655142656166,YES
0.0,0.0,0.0,-0.1393253824317732,-0.35257931773455303,-0.09357113871255084,-0.33797418992265854,-0.5907603938758451,-0.15062589696946005,-0.4880243097612863,-0.8053521025865066,-0.21462655985288184,-0.5579555847928288,-1.0,-0.2649616338017147,-0.5850222651140194,-0.3079929917987094,-0.05997523325365037,-0.7532513321989316,-0.27617478934281214,-0.22323632583081904,-0.5591002946653019,-0.2725314529103054,-0.31040304908304417,-0.417184319427075,-0.28130310571477146,-0.33983663689163934,-0.5665040567557356,-0.056768650154445786,-0.06944023992032039,-0.7469646850622702,-0.011176799685609628,-0.2552267569017894,-0.49642698772959404,-0.06843459121432272,-0.2970046314271392,-0.3563618899542893,-0.10850039525811339,-0.2798583496028073,-0.5182174388787685,0.16980712312126275,-0.10146920676555528,-0.6796641592453824,0.20909139063760404,-0.27434171168294963,-0.45328079368434543,0.10779190707121053,-0.2418316940211927,-0.32790532370050385,0.05321894474407605,-0.16873627311292133,-0.44803806181766265,0.38672639007511167,-0.14145438269451274,-0.59346802545997,0.43013102793846786,-0.24367883835068913,-0.45031946037051857,0.31650534317333495,-0.20961817039222377,-0.3483069987675615,0.23578349642249788,-0.15222536807525955,YES
0.0,0.0,0.0,-0.13215165596480158,-0.350040533833734,-0.09326725429769081,-0.33956451025048634,-0.589163887508014,-0.1486616197500056,-0.4945595725663119,-0.8010704501760387,-0.20975606824749538,-0.563894332950204,-1.0,-0.257084338958743,-0.5912529467397392,-0.3084175498012453,-0.06277997007672027,-0.7605497998255332,-0.27727048794136194,-0.2220304067509461,-0.5683037690887788,-0.27297919520108616,-0.30529130753300465,-0.4251805464370486,-0.2809111300005334,-0.3328177559355741,-0.5744491018972105,-0.054521606450041366,-0.07129082654232817,-0.7531723277129527,-0.00775385771153905,-0.2505023065718346,-0.49983672886587005,-0.06458681552126389,-0.28700712083925733,-0.35940367702819764,-0.10472717596308166,-0.2676569308261368,-0.5258931285974158,0.17505383383947384,-0.10172138418525278,-0.6863872844035097,0.2215039644462401,-0.2711803928881113,-0.45481050508787335,0.12176396105101178,-0.23491034425765187,-0.32857311778298487,0.06797453943849739,-0.16047400742504292,-0.4537191744605816,0.3939487052801885,-0.13982014557594966,-0.5977229964248693,0.43899835491656036,-0.2407847838877951,-0.4487791071360844,0.32678180019710173,-0.20346552807559623,-0.34612628586159194,0.25098545791671306,-0.14416275210123772,YES
0.0,0.0,0.0,-0.14203881594766113,-0.3545090674321166,-0.09532846055585557,-0.34400238914461617,-0.5943507725048602,-0.15175117211014075,-0.4955797602558624,-0.8054186299310845,-0.21376456815516395,-0.5631159891046629,-1.0,-0.2613246864363492,-0.592337599989045,-0.3105020063256752,-0.064484519737932,-0.7585617224556637,-0.2777904198200731,-0.22983576442307196,-0.5633182729690358,-0.2767523179576116,-0.3158515657229245,-0.4237787552202125,-0.2852991888104903,-0.3438774967220759,-0.5738401552702347,-0.0578678857801995,-0.07200063901311739,-0.751606691699253,-0.013073236626408587,-0.25973269530663257,-0.49846464633853116,-0.07323622365325666,-0.2994728909329514,-0.36254383488320296,-0.11177547840284957,-0.2802444452906231,-0.5246666998268554,0.16826412855627923,-0.10190295674921357,-0.6856992054040099,0.21134183173929486,-0.277999738804611,-0.45471378796623463,0.10852040982771335,-0.2420119390690601,-0.3309981243684293,0.056609879507688,-0.16543277066215478,-0.45280971180036866,0.38526527681172434,-0.13951746638251694,-0.5991612821635371,0.4307611229946309,-0.24446018802985067,-0.45285839485085366,0.31686513778058456,-0.2080468521161982,-0.3501071530554832,0.23989617773109395,-0.14769316044070782,YES
0.0,0.0,0.0,-0.12981750038951428,-0.35426546533972136,-0.09978823901086832,-0.33509203086251443,-0.5944721229501811,-0.1587615181794014,-0.4854851156857399,-0.8066183344369571,-0.22237813844923743,-0.5515272104123657,-1.0,-0.27240954810951606,-0.5842223692368117,-0.30472006095898413,-0.08291840362528165,-0.752265319677612,-0.2722319330295122,-0.25590375388179304,-0.5552106054999416,-0.2700315831158545,-0.3457733447051613,-0.411574578999987,-0.28143765661719833,-0.37604527334452303,-0.5639490133927991,-0.04791005303886054,-0.09107461954278252,-0.7449111582856178,-0.005301248717848843,-0.28975680475235743,-0.48989195239161765,-0.06589567184720653,-0.3314983819118895,-0.3468332489385736,-0.1088584878406627,-0.31235880170278524,-0.5147870371272024,0.1808425518378582,-0.12168462806137859,-0.676748188758618,0.2258426086420234,-0.3069967167383609,-0.44360279606330905,0.11832733643646373,-0.2730024669428559,-0.31484509909892366,0.05741156402965502,-0.1967466536451631,-0.4440255813500565,0.39806309968968695,-0.16021698543829208,-0.5844307695179112,0.44183780950155155,-0.2744247012292008,-0.43474580947558394,0.325506327984004,-0.24339136854505794,-0.33073210831093625,0.24268098618522702,-0.18652720393957098,YES
0.0,0.0,0.0,-0.14153321110074799,-0.35430948792749994,-0.0893771489088244,-0.3454833629537718,-0.5935927768698089,-0.14166119031112406,-0.49971858643975214,-0.8045460888321722,-0.2007914185090866,-0.5651703108592747,-1.0,-0.246317006145833,-0.593916842647117,-0.3071680111812559,-0.05488871418649943,-0.7603625408092669,-0.27321522733732884,-0.20923988415755765,-0.5639188249885931,-0.26714616596033314,-0.28924572897857165,-0.4238894713584038,-0.2741249389182811,-0.31575281698775337,-0.5772244952643896,-0.05390369989515549,-0.06380427979689213,-0.7517916207974031,-0.005572008731207347,-0.23812557955515576,-0.4977465159007769,-0.06303522081452478,-0.2728404618800669,-0.36133318991124797,-0.10264400233428551,-0.2533871044321246,-0.5270027492718513,0.17292635596356418,-0.09432022717245517,-0.6856321630300297,0.22138777462993509,-0.2594381790200753,-0.4545034416746869,0.11776261951601523,-0.22243973342269993,-0.3304534907171472,0.06160842067087333,-0.14873835935344668,-0.4501920766448704,0.3913789699575593,-0.13220469289095074,-0.5929907886389875,0.44133964188125924,-0.2308102942654551,-0.4457760796045193,0.32394778801959434,-0.19380138799681373,-0.3444794420867387,0.2405360397067349,-0.1354387099718735,YES
0.0,0.0,0.0,-0.13911619782968632,-0.3555433291810495,-0.08525406703091275,-0.3417568930415985,-0.5931080827752893,-0.13451013494349315,-0.4962533646759671,-0.8035367051572253,-0.19105182990017752,-0.5597297106245055,-1.0,-0.23371160518071382,-0.5899775841210588,-0.30714201224185916,-0.04862679348912219,-0.7558526681087558,-0.2740783639120988,-0.19851530212174148,-0.5590782292897658,-0.2704420483125771,-0.2747279291721984,-0.42047989886888,-0.27898567567957305,-0.2991435548015074,-0.5735066677382672,-0.0553365351599752,-0.057961979375336974,-0.7475182347714663,-0.006700057711131936,-0.23073168689999934,-0.4929783613003247,-0.06643788601189254,-0.2649243224835962,-0.3579719765714788,-0.10669954342356794,-0.2452327306516525,-0.5235631435716425,0.17076585788056448,-0.08819585492238516,-0.6823220507045185,0.2180010529785771,-0.2516484175921064,-0.45082699961307426,0.11250736263152274,-0.21437227511993007,-0.3281173818003312,0.05607065544739943,-0.14066807305775794,-0.44762056791263083,0.38908879436978144,-0.1253175472592282,-0.5902702742493897,0.4375203635186184,-0.22242180827287283,-0.44254192779785795,0.3184635991800038,-0.18524106110178218,-0.3422044240629706,0.2354327795397449,-0.12701667521911697,YES
0.0,0.0,0.0,-0.13630877221090154,-0.3522802941927473,-0.09478141499310057,-0.3383054377594088,-0.5907120005206952,-0.1502365788868988,-0.49083897002498333,-0.80349987232956,-0.2108755068557372,-0.5569973414508369,-1.0,-0.2571055739953686,-0.5886748809660898,-0.31538203501674733,-0.06370119790328567,-0.7498024863192362,-0.2801950604056415,-0.2230819274272001,-0.5536277931037936,-0.2701870997782039,-0.30482109922154554,-0.4143599705606985,-0.27773998287714097,-0.33160488056964527,-0.5724630381559381,-0.06318254870251785,-0.0703572650028636,-0.7442590858796493,-0.014258435010739336,-0.2532234163148651,-0.49249097545222875,-0.0663932349686832,-0.2904789023887738,-0.3570066038160945,-0.1058565184521336,-0.2708159523504727,-0.5244185988294373,0.16390160864754447,-0.09894069888709905,-0.6766606419570126,0.2100998833442646,-0.27159334016320263,-0.44779665853914974,0.11024137223192963,-0.23635582307789377,-0.3261741424802111,0.05353526958489584,-0.16178752439915764,-0.4527404585121137,0.38188902184416196,-0.13505075581309525,-0.5881405676578232,0.42260758112079627,-0.23910797219696772,-0.439214351158797,0.30975211907897043,-0.20464461361325847,-0.34034626226011727,0.23029083826908922,-0.14675867338305115,YES
0.0,0.0,0.0,-0.1383130724053547,-0.34812457090409926,-0.08582167327426275,-0.34027804405324036,-0.5863795022023391,-0.1376425395848311,-0.4956951161873641,-0.8002683451236745,-0.19682989905024775,-0.5624206134744488,-1.0,-0.24188044054354388,-0.5945693562259823,-0.315042866201188,-0.05052073742140072,-0.7630177757202252,-0.27890698754799514,-0.20727143444367194,-0.5673288046099582,-0.2742282529858617,-0.2884146675130259,-0.4251710228435421,-0.28358087869960885,-0.3143096339179197,-0.5772440731790895,-0.06205074844819145,-0.06132329924753601,-0.7588924008099797,-0.012615873551467089,-0.2399670159011591,-0.506394613643161,-0.0716776322826227,-0.2764292950164133,-0.36514138924351175,-0.11580412924963866,-0.25626564727443146,-0.5282152375309423,0.16606399840490346,-0.09379420447692598,-0.690501627991361,0.2117977004294087,-0.260721484048268,-0.4605499672464364,0.1087573705608629,-0.224550238407842,-0.33409603595102183,0.0505417960092719,-0.1499424688912184,-0.45442350700861683,0.3848636559757797,-0.13345198044133982,-0.5975771646109752,0.4288833961025883,-0.2322087047096115,-0.4512310940497491,0.31306736013542175,-0.19626735709924933,-0.34982612156233894,0.23084885209152592,-0.1379144264524482,YES
0.0,0.0,0.0,-0.13478252793508141,-0.34967025458962325,-0.0860419991252013,-0.3337508318338787,-0.5879552271471813,-0.13769207513099346,-0.48842327503496935,-0.8031032047409685,-0.19744559740233605,-0.5568913297874059,-1.0,-0.24425060070140536,-0.588724219206802,-0.3105849649660644,-0.04669711789674418,-0.7578966676573297,-0.27781353676382703,-0.20308813657928892,-0.5683280865882535,-0.2761423986535598,-0.28724260722201383,-0.42151273836482456,-0.28821913250225323,-0.3150269187543003,-0.5714468074538777,-0.05885305452630695,-0.05780031145742122,-0.7507340631127708,-0.012327293519448761,-0.23660227179913534,-0.5007461771983835,-0.07195887994779637,-0.2770169813679708,-0.35448419031066974,-0.11964537225777482,-0.2590474010483528,-0.5221174937087515,0.16860949679703577,-0.09087808721842808,-0.6816438491134105,0.20881998307258437,-0.2567532708477758,-0.45652789712395453,0.10696172271988681,-0.22552091198494925,-0.32789316668658763,0.047294803541835594,-0.1541990436577914,-0.4479807030692247,0.3853048469264142,-0.13137466781586246,-0.5922628950403318,0.42848227466993155,-0.22956759704618193,-0.4497843894662372,0.31295589342189,-0.19595532511403374,-0.34702251927754824,0.22778458409921273,-0.13924189572138554,YES
0.0,0.0,0.0,-0.1328404834808815,-0.3507442398085194,-0.0936279094798336,-0.3367813043617787,-0.5917559716089098,-0.14881129593494963,-0.4868780921691186,-0.8045174909322611,-0.20954732275660595,-0.550928339482099,-1.0,-0.2566400126987674,-0.5876916607479878,-0.3083782052951034,-0.06501921453187257,-0.7514609499393802,-0.27459521383233093,-0.2237636437582987,-0.561726169320031,-0.27236397786081085,-0.30608429265136955,-0.421777266742999,-0.2836576042762228,-0.333327244882333,-0.5696651208470098,-0.05743812937051293,-0.0733723978930484,-0.7449747742172863,-0.009594011931814398,-0.2559400898181943,-0.4959429550364072,-0.0694755011097649,-0.29416645501470756,-0.3550390915367837,-0.11233016721857211,-0.2751398450785526,-0.5208153325772763,0.16839928043396782,-0.10352719001471666,-0.6761392775639384,0.21641071534172018,-0.2747625229936357,-0.4513996237476166,0.10958224521475066,-0.24283980307762945,-0.3273004184147709,0.05028868822902431,-0.17088427208484347,-0.448380441576837,0.383219369752029,-0.14119966299112893,-0.5884036682286328,0.43077789705959224,-0.24437373996483427,-0.4430179066021374,0.31226909331491026,-0.21212208682181902,-0.3416892161771975,0.22867332989817854,-0.15642161698064141,YES
0.0,0.0,0.0,-0.13339226336653157,-0.3529506315543771,-0.09696813188865223,-0.3316699276526352,-0.5949838454901653,-0.15452042638613525,-0.47955297902499483,-0.8075304116310075,-0.2168890543100656,-0.5439048049009234,-1.0,-0.2648156892141499,-0.5791624394318197,-0.31642872018464124,-0.07052902423737879,-0.7388881711769041,-0.2814089456109871,-0.23482060016117895,-0.5434030277151527,-0.2774252780290879,-0.3188956339208199,-0.4062053045416127,-0.2865716797595303,-0.3462483559272737,-0.5613356717654391,-0.06513139753432322,-0.07786443313387033,-0.7345069554943803,-0.019121045309900823,-0.2671988812558399,-0.4855535393062456,-0.07527176935261558,-0.306080498180407,-0.3502377800882113,-0.11313587978432965,-0.2860507429729961,-0.514172260327515,0.15935868363058256,-0.10738939934427849,-0.6674693837046012,0.2031225196922087,-0.2845435145262032,-0.44116457832446354,0.10043430782203343,-0.2499418293695231,-0.3206545906023303,0.045332064480664604,-0.17462538327782426,-0.44531716890642725,0.37391545343945,-0.14464714159852998,-0.580415634442641,0.4126447451469081,-0.2511127592786581,-0.4325498048300397,0.2998698733816288,-0.21738526562275504,-0.3336903146220827,0.22277249765833984,-0.15950867166153265,YES
0.0,0.0,0.0,-0.13036014868599227,-0.34841621240076176,-0.09790451862803945,-0.3287180880752365,-0.590515337332198,-0.1553918492404269,-0.478352233511106,-0.8052328702734587,-0.21750961762191431,-0.5432140992790684,-1.0,-0.2649960257706228,-0.5810524705970661,-0.32064426047464156,-0.0679926617008766,-0.7436921747985632,-0.2853673628185874,-0.23146716793569747,-0.5491099893810055,-0.27501329130424573,-0.3154845928405811,-0.40987602609972623,-0.2827683082322194,-0.34322400640957273,-0.5660893420498332,-0.06947744552471902,-0.07485336928395453,-0.7416547769118054,-0.020019744786888564,-0.2609854788271812,-0.48991330998934085,-0.07230991327587048,-0.2977457442398258,-0.3517125963431402,-0.11434736334441929,-0.27680451418255225,-0.5196013873131214,0.15645084344840557,-0.10447723540876012,-0.6724833976607706,0.20643216838823092,-0.27999904328303254,-0.44323464084176456,0.10721611951717393,-0.2448528760656807,-0.32113777979725766,0.04809615739312617,-0.16969531716197198,-0.44941376768385705,0.3726548549837925,-0.14210414503652133,-0.58066943618177,0.4181670102302401,-0.24852717659386078,-0.43115937302374013,0.3040891859058588,-0.2158204077525715,-0.3331666861010388,0.22054172325547744,-0.15901983842916262,YES
0.0,0.0,0.0,-0.1270908650368827,-0.3498271753984826,-0.08337920665046507,-0.32807314046961555,-0.5925776508239606,-0.1309970526969833,-0.47849928483261955,-0.8045168075858046,-0.18611876392407906,-0.5403494890816978,-1.0,-0.2284454974158575,-0.5782244509284149,-0.32153532618226077,-0.04783060239926245,-0.7404676916096447,-0.28801414742769216,-0.19917959964681498,-0.5524900490827079,-0.27893491866611914,-0.27774880794840817,-0.4117121509914042,-0.286807271158964,-0.30292869704485625,-0.5630214073235464,-0.0707722104213425,-0.058186603968281764,-0.7354161268089867,-0.024130110160026343,-0.23191110815597407,-0.48792567590181535,-0.0768504818185954,-0.2670382069372535,-0.3472711309063937,-0.1180957087752651,-0.24679194064808138,-0.5174867292711185,0.15583053308778952,-0.08985184971951414,-0.6733355498812463,0.20272635393299973,-0.2533415541450545,-0.4474363499027304,0.10566961291177238,-0.22015669044170794,-0.3223761513874167,0.049491747166836915,-0.1485975028005057,-0.44757172767083503,0.37299170437904494,-0.1284256391707101,-0.5855770870672445,0.41917025352618503,-0.2264051109509087,-0.44054130264476654,0.307200714425859,-0.19342530548605594,-0.3402142516014358,0.22572093421281786,-0.13782829403796673,YES
0.0,0.0,0.0,-0.12903285319467725,-0.3500479574095458,-0.08596067979615718,-0.3289954913784534,-0.5909470887725222,-0.1361820593948312,-0.47570776244659607,-0.8051323199066701,-0.19317527448497238,-0.537491463540775,-1.0,-0.23682594331793885,-0.5777263389109908,-0.313686623280182,-0.05449893175311589,-0.7443557546572723,-0.28587314040280193,-0.20531916274309917,-0.5552913546208985,-0.2785532085291401,-0.28331569684488017,-0.4157819699093215,-0.2852896266621018,-0.3085390057791127,-0.5627160326549936,-0.06367235804274086,-0.06369909627213342,-0.7408711049600886,-0.02059416377379749,-0.23738080056575817,-0.4941281157446081,-0.07434961102780481,-0.2738094031027727,-0.3550057071031204,-0.11468928296565314,-0.25534461585845564,-0.5168595447745982,0.16282735191423356,-0.09356095130949624,-0.6758034252296905,0.20132595129978997,-0.2563548265424027,-0.4515374095014345,0.10377471288563273,-0.22383552915424165,-0.326713053387878,0.050022290063591705,-0.15339827291085634,-0.4480160633630595,0.37887119730607793,-0.1303766244300991,-0.5896415927142644,0.4220254056317746,-0.2268158296174435,-0.4453547648615042,0.3101736447369137,-0.19286513158862711,-0.3440380078348918,0.2324955455157856,-0.13721752408569696,YES
0.0,0.0,0.0,-0.12817160214804513,-0.349565408811106,-0.09047130198963783,-0.3298828426827384,-0.5926461166486375,-0.14293843399364287,-0.4783191856777675,-0.805878812683511,-0.20128004494297452,-0.5396676135997786,-1.0,-0.24606558199852363,-0.5772671562709267,-0.31075141335702877,-0.061849784624904786,-0.7424283582522021,-0.2815230531731314,-0.21720688490282744,-0.5491919276065008,-0.2774218226832535,-0.29746107587665943,-0.40958941817338895,-0.2856637224411477,-0.32373633178603717,-0.5615224314087209,-0.061411811672590536,-0.06990645040218676,-0.7362762106900016,-0.022741486053160252,-0.24863440970901401,-0.48706901061788493,-0.07955525936228301,-0.2853048270839689,-0.3485868844331118,-0.11727402384999742,-0.2666783046666455,-0.515456278492505,0.16376530063617165,-0.09907793498846593,-0.6742046546611806,0.2019251355406171,-0.2666873343358749,-0.446906249195127,0.10150877472569927,-0.23205593700386798,-0.3210123370937001,0.049042925488075,-0.15965735704134287,-0.44753515685365475,0.37997954817647966,-0.13557463812795364,-0.5869417300101736,0.416715562702828,-0.2358397708474908,-0.4395066490560449,0.3052609720290527,-0.20119075434195974,-0.33708877025060524,0.23125370241590687,-0.1446016160631646,YES
0.0,0.0,0.0,-0.13066730524429868,-0.3504002994690399,-0.0891205398729229,-0.33003467488610755,-0.5934662525567159,-0.1404553336575725,-0.4773932857424033,-0.8052263462353304,-0.19875263050092787,-0.5399187623850553,-1.0,-0.24376532595260103,-0.5770571072051088,-0.3141912580907984,-0.05423629019845569,-0.7424119205896129,-0.288318002005646,-0.2079069105618073,-0.551079907926546,-0.2809765048153306,-0.2881226185859302,-0.4118272569728182,-0.2860701738752889,-0.3141448498575743,-0.5604533512301353,-0.06436190696686922,-0.06320381069115548,-0.7372460897093623,-0.023776288903141336,-0.23836993499595052,-0.4895885327978239,-0.07770887678894683,-0.2757725379105237,-0.35129098250807533,-0.11426530064424666,-0.25744004118496056,-0.513923208357777,0.16112311349641267,-0.09366379904871322,-0.6758384424069723,0.19972018311300763,-0.25755990020842157,-0.4506890372667778,0.10408862336467989,-0.22451438777350674,-0.3259101365583247,0.055202635922948676,-0.1530347229744651,-0.4437608990749307,0.37861853813528423,-0.1316084327789483,-0.5914182146089518,0.42422138904514173,-0.22776003535971648,-0.45101781356020676,0.31083188649302707,-0.19277769463946004,-0.3489680256254418,0.2317654623168963,-0.13592520567016117,YES
0.0,0.0,0.0,-0.13412944710894312,-0.35457125840176595,-0.08878017615857495,-0.33381375204893377,-0.5957484308782531,-0.13991420600298238,-0.4795303808463499,-0.8072368188211692,-0.19828883400964414,-0.538833829324451,-1.0,-0.24391087816043758,-0.5780781026747117,-0.3107555749704984,-0.05679353960529357,-0.7428112634981885,-0.2827634744253632,-0.21494967366547382,-0.553023422308376,-0.2788695649536013,-0.29905042811801796,-0.41100594683743724,-0.28893762848495697,-0.32745825618252006,-0.5604394754325134,-0.060030598758859334,-0.06686707622925747,-0.7392872491351755,-0.020075657605348816,-0.25196181002713375,-0.49345377676253804,-0.07620668420078691,-0.29437847998018396,-0.35016052719659346,-0.11633373073294442,-0.27762533086634467,-0.513703814935147,0.16588875439996198,-0.09842564236494568,-0.6729375920819392,0.20351612704248737,-0.2708073237091069,-0.4489518458858017,0.10177939973446021,-0.24100917844286432,-0.32169923219968266,0.04715404240344858,-0.16970982328187703,-0.44477722869892583,0.38430160304733707,-0.1373399059268394,-0.5881533962498825,0.4232706291351553,-0.24120711985220714,-0.4445783266543908,0.3087477462992793,-0.2100921459764284,-0.3411388481882926,0.22832660383101314,-0.15495183762264364,YES
0.0,0.0,0.0,-0.13376926096277136,-0.3515138034803088,-0.0861086230168163,-0.33348554232631167,-0.5978974224780845,-0.1363755024640732,-0.48251401483509293,-0.8108938294467537,-0.19401908533024537,-0.5473265632705643,-1.0,-0.23808923750568997,-0.5905422256665224,-0.3264588009138578,-0.04802597260266157,-0.7534992803872825,-0.299309976952264,-0.20125991152616118,-0.5583146468865428,-0.2911456435753178,-0.28107261092933555,-0.42032518443221045,-0.2932557694823821,-0.30683117331422266,-0.5773520768123672,-0.07625237774132188,-0.05772028502025836,-0.7484704958785817,-0.03464104912489055,-0.23066218006751124,-0.4976293541601667,-0.0862293300053342,-0.2668718339488909,-0.36364425970470715,-0.11846435652532734,-0.24839122323420978,-0.5314663996215743,0.14864441067241016,-0.08884220779524603,-0.688004106321521,0.18895480026972897,-0.252292027388841,-0.4582150585251462,0.09510381545707988,-0.21647677663148632,-0.3365768576575851,0.049708229752714904,-0.14338124678517145,-0.45910637184351694,0.36611741261486125,-0.12698688391920057,-0.6051226864199519,0.40875733451423624,-0.22295563108855615,-0.45722883684417115,0.2980806972694975,-0.18444243651131603,-0.35435954468140785,0.2238436377177709,-0.12474209482108163,YES
